STATION,NAME,CODE,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-03-20,17.45,",,W",0,",,W,2400",0,",,W",77,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-03-21,13.42,",,W",0,",,W,2400",0,",,W",75,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-03-22,12.3,",,W",0,",,W,2400",0,",,W",74,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-03-23,23.26,",,W",0,",,W,2400",0,",,W",74,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-03-24,17.9,",,W",0.32,",,W,2400",0,",,W",71,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-03-25,11.41,",,W",0,",,W,2400",0,",,W",66,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-03-26,14.99,",,W",0,",,W,2400",0,",,W",66,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-03-27,9.62,",,W",0,",,W,2400",0,",,W",69,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-03-28,13.2,",,W",0,"T,,W,2400",0,",,W",68,"H,,S",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-03-29,16.11,",,W",0.55,",,W,2400",0,",,W",73,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-03-30,10.74,",,W",0,",,W,2400",0,",,W",64,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-03-31,10.51,",,W",0,",,W,2400",0,",,W",69,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-01,12.53,",,W",0,",,W,2400",0,",,W",70,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-02,13.42,",,W",2.14,",,W,2400",0,",,W",67,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-03,5.59,",,W",0,",,W,2400",0,",,W",64,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-04,15.21,",,W",0,",,W,2400",0,",,W",72,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-05,19.91,",,W",0,",,W,2400",0,",,W",63,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-06,4.47,",,W",0,",,W,2400",0,",,W",63,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-07,9.84,",,W",0,",,W,2400",0,",,W",66,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-08,19.91,",,W",0,",,W,2400",0,",,W",71,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-09,21.7,",,W",0,",,W,2400",0,",,W",74,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-10,11.86,",,W",0.53,",,W,2400",0,",,W",74,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-11,9.4,",,W",0.2,",,W,2400",0,",,W",67,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-12,6.26,",,W",0,"T,,W,2400",0,",,W",69,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-13,10.29,",,W",0,",,W,2400",0,",,W",71,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-14,12.97,",,W",0,",,W,2400",0,",,W",74,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-15,13.2,",,W",0,",,W,2400",0,",,W",73,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-16,10.74,",,W",0,"T,,W,2400",0,",,W",74,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-17,9.17,",,W",0.45,",,W,2400",0,",,W",71,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-18,7.61,",,W",0,",,W,2400",0,",,W",70,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-19,12.97,",,W",0,",,W,2400",0,",,W",72,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-20,12.53,",,W",0,",,W,2400",0,",,W",76,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-21,15.43,",,W",0,"T,,W,2400",0,",,W",76,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-22,17.9,",,W",0,"T,,W,2400",0,",,W",63,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-23,10.07,",,W",0,",,W,2400",0,",,W",60,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-24,11.86,",,W",0,",,W,2400",0,",,W",65,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-25,20.36,",,W",0,",,W,2400",0,",,W",73,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-26,14.54,",,W",0.05,",,W,2400",0,",,W",71,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-27,11.63,",,W",0,",,W,2400",0,",,W",60,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-28,14.32,",,W",0,",,W,2400",0,",,W",75,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-29,20.8,",,W",0,"T,,W,2400",0,",,W",81,"H,,S",,,,,1,",,W",,,,,,,,,1,",,W",,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-04-30,20.58,",,W",0.01,",,W,2400",0,",,W",59,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-01,7.83,",,W",0,",,W,2400",0,",,W",64,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-02,12.3,",,W",0,",,W,2400",0,",,W",73,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-03,17.45,",,W",0.02,",,W,2400",0,",,W",75,"H,,S",1,",,W",,,1,",,W",,,,,,,,,1,",,W",,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-04,16.78,",,W",0,",,W,2400",0,",,W",64,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-05,8.5,",,W",0,",,W,2400",0,",,W",68,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-06,5.37,",,W",0,",,W,2400",0,",,W",71,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-07,8.5,",,W",0,",,W,2400",0,",,W",75,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-08,12.53,",,W",0,",,W,2400",0,",,W",75,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-09,11.41,",,W",0,",,W,2400",0,",,W",75,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-10,15.88,",,W",0,"T,,W,2400",0,",,W",76,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-11,12.3,",,W",0.02,",,W,2400",0,",,W",78,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-12,16.11,",,W",0,",,W,2400",0,",,W",73,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-13,5.59,",,W",0,",,W,2400",0,",,W",71,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-14,9.62,",,W",0,",,W,2400",0,",,W",76,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-15,14.32,",,W",0,",,W,2400",0,",,W",80,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-16,20.36,",,W",0,",,W,2400",0,",,W",78,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-17,16.33,",,W",0.12,",,W,2400",0,",,W",80,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-18,18.57,",,W",0,"T,,W,2400",0,",,W",83,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-19,18.79,",,W",0,"T,,W,2400",0,",,W",82,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-20,9.84,",,W",0.06,",,W,2400",0,",,W",76,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-21,9.62,",,W",0.08,",,W,2400",0,",,W",73,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-22,7.16,",,W",0.18,",,W,2400",0,",,W",71,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-23,11.18,",,W",0.05,",,W,2400",0,",,W",69,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-24,11.18,",,W",0,",,W,2400",0,",,W",68,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-25,17,",,W",0,",,W,2400",0,",,W",75,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-26,17.9,",,W",0,",,W,2400",0,",,W",84,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-27,18.79,",,W",0,",,W,2400",0,",,W",85,"H,,S",,,,,,,,,,,,,,,1,",,W",,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-28,7.83,",,W",0.17,",,W,2400",0,",,W",79,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-29,6.04,",,W",0,",,W,2400",0,",,W",77,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-30,4.25,",,W",0,",,W,2400",0,",,W",79,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-05-31,6.26,",,W",0,",,W,2400",0,",,W",81,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-01,8.28,",,W",0.15,",,W,2400",0,",,W",80,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-02,7.83,",,W",1.71,",,W,2400",0,",,W",75,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-03,4.7,",,W",1.07,",,W,2400",0,",,W",72,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-04,4.92,",,W",0.09,",,W,2400",0,",,W",78,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-05,6.49,",,W",0,"T,,W,2400",0,",,W",75,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-06,11.86,",,W",0,",,W,2400",0,",,W",81,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-07,8.05,",,W",0,",,W,2400",0,",,W",82,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-08,8.05,",,W",0,",,W,2400",0,",,W",80,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-09,12.3,",,W",0.74,",,W,2400",0,",,W",76,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-10,14.09,",,W",0,",,W,2400",0,",,W",78,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-11,14.76,",,W",0,",,W,2400",0,",,W",82,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-12,14.99,",,W",0,",,W,2400",0,",,W",84,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-13,16.11,",,W",0,",,W,2400",0,",,W",85,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-14,16.55,",,W",0,",,W,2400",0,",,W",85,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-15,12.53,",,W",0,",,W,2400",0,",,W",86,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-16,13.87,",,W",0,",,W,2400",0,",,W",88,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-17,15.43,",,W",0,",,W,2400",0,",,W",87,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-18,12.3,",,W",0,",,W,2400",0,",,W",87,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-19,8.95,",,W",0.19,",,W,2400",0,",,W",83,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-20,6.49,",,W",0,",,W,2400",0,",,W",84,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-21,8.72,",,W",0,",,W,2400",0,",,W",84,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-22,6.71,",,W",0,",,W,2400",0,",,W",82,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-23,8.5,",,W",0.14,",,W,2400",0,",,W",86,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-24,8.72,",,W",3.84,",,W,2400",0,",,W",80,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-25,8.28,",,W",0,",,W,2400",0,",,W",79,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-26,6.26,",,W",0,",,W,2400",0,",,W",80,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-27,6.71,",,W",0.51,",,W,2400",0,",,W",81,"H,,S",1,",,W",,,1,",,W",,,,,,,,,1,",,W",,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-28,10.51,",,W",0,",,W,2400",0,",,W",81,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-29,14.09,",,W",0,",,W,2400",0,",,W",83,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-06-30,14.54,",,W",0,"T,,W,2400",0,",,W",87,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-07-01,4.03,",,W",1.2,",,W,2400",0,",,W",79,"H,,S",1,",,W",,,1,",,W",,,,,,,,,1,",,W",,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-07-02,12.3,",,W",0,",,W,2400",0,",,W",83,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-07-03,13.65,",,W",0,",,W,2400",0,",,W",87,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-07-04,11.41,",,W",0.33,",,W,2400",0,",,W",83,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-07-05,10.29,",,W",0.07,",,W,2400",0,",,W",86,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-07-06,4.92,",,W",0.99,",,W,2400",0,",,W",80,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-07-07,5.59,",,W",0,",,W,2400",0,",,W",85,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-07-08,6.49,",,W",0.15,",,W,2400",0,",,W",85,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-07-09,7.83,",,W",0,"T,,W,2400",0,",,W",82,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-07-10,9.17,",,W",0,",,W,2400",0,",,W",82,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-07-11,11.86,",,W",0,",,W,2400",0,",,W",87,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-07-12,11.41,",,W",0,",,W,2400",0,",,W",87,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-07-13,9.4,",,W",0,",,W,2400",0,",,W",88,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-07-14,7.38,",,W",0,",,W,2400",0,",,W",89,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-07-15,6.26,",,W",0.04,",,W,2400",0,",,W",86,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-07-16,5.37,",,W",0,",,W,2400",0,",,W",87,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-07-17,6.93,",,W",0,",,W,2400",0,",,W",86,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-07-18,7.16,",,W",0,",,W,2400",0,",,W",88,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-07-19,8.5,",,W",0,",,W,2400",0,",,W",89,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-07-20,8.5,",,W",0,",,W,2400",0,",,W",90,"H,,S",,,,,,,,,,,,,,,1,",,W",,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-07-21,9.84,",,W",0,",,W,2400",0,",,W",90,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",DFW,32.8978,-97.0189,170.7,2017-07-22,9.84,",,W",0,",,W,2400",0,",,W",90,"H,,S",,,,,,,,,,,,,,,,,,,,
